Date,Close,macd_regime,rsi_saturation,cvd_regime,volume_injection,vwap_distance_pct,gamma_flip_distance_pct,regime_label,rupture_pressure_score,T_a,T_a_norm,T_a_regime,R_o,T_v,observer_profile,LRP,LRP_raw,LRP_regime,LRP_confidence,lrp_contrib_T_a,lrp_contrib_observer,lrp_contrib_gamma,lrp_contrib_vwap,lrp_contrib_cvd,lrp_contrib_macd,d_macd_pressure,d_rsi_energy,d_cvd_force,d_volume_energy,d_vwap_attractor_distance,d_gamma_flip_distance,d_canopy_pressure,d_observability_R_o,d_visibility_horizon_T_v,dd_canopy_pressure,dd_observability_R_o,dd_coherence_proxy,d_R_o,d_T_v,d_vwap_distance
2018-10-09,287.4,DECEL_DOWN,NEUTRAL_BAND,SELL_FORCE_DOMINANT,1.052276893697486,-1.0226754740697774,-157.48086290883788,PRESSURE_BUILDING,0.2104553787394972,0.018399201581420888,0.09719599266759628,CRUISE,0.42970845404454683,4.6,pilot,0.28506867052349627,0.2701359012647236,STABLE,HIGH_CONFIDENCE,0.015551358826815404,0.11405830919109064,0.0,0.051133773703488865,0.0858346906587203,0.026324115332366404,-0.06655192468192273,0.02984112032237446,-0.0668837948192399,-0.21314808213180036,-0.11836562525286898,-0.37572775492222377,-0.042629616426360095,-0.014709094292751024,0.1999999999999993,0.018399201581420888,0.07463451638548546,0.15667320949416452,-0.014709094292751024,0.1999999999999993,-0.11836562525286898
2018-10-10,278.3,DECEL_DOWN,OVERSOLD_DEPLETION,SELL_FORCE_DOMINANT,2.7160298242487957,-3.752946093464874,-165.90010779734098,RUPTURE_CANDIDATE,0.6790074560621989,0.5111816937490619,2.3081207045411074,TAKEOFF_BEGINNING,0.5278906560047784,3.5,pilot,0.6664100207205155,0.672998123983198,PRE_RUPTURE,HIGH_CONFIDENCE,0.2,0.09442186879904434,0.0,0.15,0.1,0.14939063015270626,-0.5952563537252601,0.37182967108857723,-0.6458539241019969,1.6637529305513097,-2.730270619395097,-8.419244888503101,0.4685520773227017,0.09818220196023153,-1.0999999999999996,0.5111816937490619,0.11289129625298255,0.030325802337968888,0.09818220196023153,-1.0999999999999996,-2.730270619395097
2018-10-11,272.17,DECEL_DOWN,OVERSOLD_DEPLETION,SELL_FORCE_DOMINANT,3.0603745006980243,-5.08859767496214,-171.88889297130467,RUPTURE_CANDIDATE,0.7650936251745061,-0.38246590821039456,-1.6019529634832077,DISSIPATION_CASCADE,0.5265863125,3.5,pilot,0.4411458218929922,0.4408717264042619,PRESSURE_BUILDING,HIGH_CONFIDENCE,0.0,0.0946827375,0.0,0.15,0.1,0.1098241969373834,-0.7030150344480024,0.11268408588513668,-0.20171979288829478,0.3443446764492286,-1.3356515814972663,-5.9887851739636915,0.08608616911230715,-0.0013043435047783714,0.0,-0.38246590821039456,-0.0994865454650099,-0.17893459481694696,-0.0013043435047783714,0.0,-1.3356515814972663
2018-10-12,275.95,DECEL_DOWN,OVERSOLD_DEPLETION,SELL_FORCE_DOMINANT,1.914077282175317,-3.3571562895960443,-168.1645225584345,CONTAINMENT_STRESS,0.38281545643506343,-0.4683643378517498,-1.8017926294484286,DISSIPATION_CASCADE,0.6377294167953269,2.4,pilot,0.333037892238566,0.3263807599159987,PRESSURE_BUILDING,HIGH_CONFIDENCE,0.0,0.07245411664093462,0.0,0.15,0.1,0.011952399666441117,-0.096787286728103,-0.23105790943186577,0.704146476998238,-1.1462972185227074,1.7314413853660962,3.7243704128701722,-0.38227816873944265,0.11114310429532692,-1.1,-0.4683643378517498,0.1124474478001053,0.015000000000000124,0.11114310429532692,-1.1,1.7314413853660962
2018-10-15,274.4,DECEL_DOWN,OVERSOLD_DEPLETION,SELL_FORCE_DOMINANT,1.0484368615779047,-3.6684006839056247,-169.67930029154522,PRESSURE_BUILDING,0.20968737231558096,0.20915008461996018,0.7890798003978153,TAKEOFF_BEGINNING,0.5202903777234956,3.6,pilot,0.44018626207761846,0.4398984606727692,PRESSURE_BUILDING,HIGH_CONFIDENCE,0.12625276806365046,0.09594192445530088,0.0,0.15,0.1,0.005015691623341868,-0.04718673693200914,0.033655384063241645,-0.19594083530598883,-0.8656404205974122,-0.3112443943095804,-1.5147777331107193,-0.17312808411948247,-0.11743903907183129,1.2000000000000002,0.20915008461996018,-0.2285821433671582,0.04999999999999993,-0.11743903907183129,1.2000000000000002,-0.3112443943095804
2018-10-16,280.4,DECEL_DOWN,NEUTRAL_BAND,SELL_FORCE_DOMINANT,1.180055223970237,-1.3821285677739847,-163.9087018544936,IDLE,0.17700828359553555,0.14044899539943706,0.5276259981809583,ACCELERATION_POSITIVE,0.45919018970114367,4.2,pilot,0.36745246294847184,0.3642096456484368,PRESSURE_BUILDING,HIGH_CONFIDENCE,0.08442015970895334,0.10816196205977127,0.0,0.06910642838869924,0.07617725409282733,0.04811033800519362,0.4730095841747324,-0.28391959532747746,0.4117988495422399,0.13161836239233238,2.2862721161316397,5.770598437051632,-0.03267908872004541,-0.06110018802235195,0.6000000000000001,0.14044899539943706,0.05633885104947933,-0.1371563959755664,-0.06110018802235195,0.6000000000000001,2.2862721161316397
2018-10-17,280.45,DECEL_DOWN,NEUTRAL_BAND,FORCE_BALANCED,1.0693242269154133,-1.2218701304675843,-163.86165091816724,IDLE,0.10693242269154134,-0.03739677218394881,-0.14044049444946893,CRUISE,0.3647180533522193,5.3,passenger,0.24817173637266965,0.22290326671212266,STABLE,HIGH_CONFIDENCE,0.0,0.12705638932955615,0.0,0.061093506523379214,0.009423367078649821,0.040490141524909325,0.39828012098699883,-0.0020472019908878425,0.6420046587860786,-0.11073099705482381,0.16025843730640044,0.04705093632634316,-0.07007586090399422,-0.09447213634892437,1.0999999999999996,-0.03739677218394881,-0.03337194832657242,0.3243127919511327,-0.09447213634892437,1.0999999999999996,0.16025843730640044
2018-10-18,276.4,DECEL_DOWN,ENERGY_RELEASING,IMBALANCE_BUILDING,1.2801905708391383,-2.351497395886702,-167.7279305354559,ENERGY_INJECTION,0.06400952854195692,0.0271529667544098,0.10840339083066307,CRUISE,0.32764358737126337,5.7,passenger,0.31949030874488327,0.31097121935659944,PRESSURE_BUILDING,HIGH_CONFIDENCE,0.017344542532906092,0.13447128252574733,0.0,0.11757486979433508,0.04453575074487884,0.007450021907949587,0.07173506087937298,0.10995439020417536,0.2633428774967176,0.21086634392372505,-1.1296272654191175,-3.8662796172886544,-0.04292289414958442,-0.03707446598095593,0.40000000000000036,0.0271529667544098,0.057397670367968445,-0.4686759194399628,-0.03707446598095593,0.40000000000000036,-1.1296272654191175
2018-10-19,276.25,DECEL_DOWN,ENERGY_RELEASING,IMBALANCE_BUILDING,1.308817465884574,-2.108748418963319,-167.87330316742083,ENERGY_INJECTION,0.0654408732942287,0.04435423890185619,0.18669445786273417,CRUISE,0.3254521820653072,5.8,passenger,0.3187800747285331,0.31015406137470175,PRESSURE_BUILDING,HIGH_CONFIDENCE,0.02987111325803747,0.1349095635869386,0.0,0.10543742094816595,0.03685741292704179,0.012322538358722818,0.1148527065690561,0.0037853731767938936,-0.6104487275394046,0.028626895045435585,0.24274897692338282,-0.145372631964932,0.0014313447522717737,-0.0021914053059561844,0.09999999999999964,0.04435423890185619,0.034883060674999744,0.31985391573345856,-0.0021914053059561844,0.09999999999999964,0.24274897692338282
2018-10-22,275.01,DECEL_DOWN,ENERGY_RELEASING,IMBALANCE_BUILDING,0.7607337126501671,-2.386494440464398,-169.08112432275192,IDLE,0.03803668563250836,-0.02883553241399211,-0.13055856604162033,CRUISE,0.3065805834399719,6.0,passenger,0.2841146607884161,0.26896446962044285,STABLE,HIGH_CONFIDENCE,0.0,0.13868388331200562,0.0,0.11932472202321989,0.031470196849285495,0.007624943912718403,0.06869556145955125,0.032025804717499384,0.04040412058317222,-0.5480837532344068,-0.2777460215010792,-1.2078211553310894,-0.027404187661720335,-0.018871598625335273,0.20000000000000018,-0.02883553241399211,-0.01668019331937909,0.23901978314881145,-0.018871598625335273,0.20000000000000018,-0.2777460215010792
2018-10-23,273.61,DECEL_DOWN,ENERGY_RELEASING,SELL_FORCE_DOMINANT,1.28566159910991,-2.612673242045946,-170.45795109827856,ENERGY_INJECTION,0.06428307995549551,0.053650581984707485,0.25335742120640015,ACCELERATION_POSITIVE,0.32747048563351244,5.7,passenger,0.3902119383199045,0.388394641545068,PRESSURE_BUILDING,HIGH_CONFIDENCE,0.040537187393024025,0.13450590287329753,0.0,0.1306336621022973,0.09220617990131155,0.003235427572134344,0.028196197105128107,0.03528526045276492,-0.4555198728901954,0.524927886459743,-0.2261788015815478,-1.376826775526638,0.02624639432298715,0.020889902193540533,-0.2999999999999998,0.053650581984707485,0.039761500818875806,-0.22777321964041264,0.020889902193540533,-0.2999999999999998,-0.2261788015815478
2018-10-24,265.32,DECEL_DOWN,OVERSOLD_DEPLETION,SELL_FORCE_DOMINANT,1.4898271668130296,-5.126805793894506,-178.90848786371174,ENERGY_INJECTION,0.14898271668130297,0.058453242402820314,0.280747160741976,ACCELERATION_POSITIVE,0.3667430117326752,5.3,passenger,0.4662056523476179,0.46615405069951743,PRESSURE_BUILDING,HIGH_CONFIDENCE,0.04491954571871616,0.12665139765346498,0.0,0.15,0.1,0.05082857857482492,-0.4361910786096166,0.1606660053149352,-0.45697062110909936,0.20416556770311955,-2.5141325518485598,-8.450536765433185,0.08469963672580746,0.03927252609916276,-0.40000000000000036,0.058453242402820314,0.01838262390562223,0.015419044222539036,0.03927252609916276,-0.40000000000000036,-2.5141325518485598
2018-10-25,270.08,DECEL_DOWN,ENERGY_RELEASING,SELL_FORCE_DOMINANT,1.1287859753319756,-3.1290223124332566,-173.99289099526067,IDLE,0.11287859753319757,-0.12080375587391287,-0.5930819851788351,THRUST_LOSS,0.40904761082762486,4.8,passenger,0.35580694531203244,0.35159745994248165,PRESSURE_BUILDING,HIGH_CONFIDENCE,0.0,0.11819047783447503,0.0,0.15,0.08871669224800499,0.01576318988327499,0.1315992474898917,-0.2003066201686306,0.4831417785088985,-0.36104119148105407,1.9977834814612492,4.915596868451075,-0.03610411914810541,0.04230459909494966,-0.5,-0.12080375587391287,0.003032072995786894,-0.1562386877828046,0.04230459909494966,-0.5,1.9977834814612492
2018-10-26,265.33,DECEL_DOWN,ENERGY_RELEASING,SELL_FORCE_DOMINANT,1.5693077735063885,-4.382838214387068,-178.89797610522746,ENERGY_INJECTION,0.15693077735063887,0.08015629896554671,0.39811124799196684,ACCELERATION_POSITIVE,0.40464159768351765,4.8,passenger,0.44000008244568506,0.4397095694460249,PRESSURE_BUILDING,HIGH_CONFIDENCE,0.0636977996787147,0.11907168046329648,0.0,0.15,0.09704624178548621,0.01523444957657645,-0.12345244635110664,0.08600357619108706,-0.06247162153110908,0.44052179817441295,-1.253815901953811,-4.905085109966791,0.044052179817441306,-0.0044060131441072126,0.0,0.08015629896554671,-0.04671061223905687,0.04872737556560924,-0.0044060131441072126,0.0,-1.253815901953811
2018-10-29,263.86,DECEL_DOWN,OVERSOLD_DEPLETION,SELL_FORCE_DOMINANT,1.1941881647963715,-4.5336210703309,-180.45175471841125,IDLE,0.11941881647963715,-0.08156414068844303,-0.4042110588446882,THRUST_LOSS,0.39482336794388895,5.0,passenger,0.3643566397459787,0.3608738789367375,PRESSURE_BUILDING,HIGH_CONFIDENCE,0.0,0.12103532641122222,0.0,0.15,0.1,0.008311777873806115,-0.06436605262274231,0.02408718514425573,-0.08894449027997631,-0.37511960871001704,-0.15078285594383267,-1.5537786131837947,-0.037511960871001726,-0.009818229739628703,0.20000000000000018,-0.08156414068844303,-0.005412216595521491,0.09251131221719544,-0.009818229739628703,0.20000000000000018,-0.15078285594383267
2018-10-30,267.77,DECEL_DOWN,ENERGY_RELEASING,IMBALANCE_BUILDING,1.129658828187326,-2.8278714437183856,-176.3565746722934,IDLE,0.11296588281873261,0.031059027210097193,0.15387324346970432,CRUISE,0.3638080649547426,5.3,passenger,0.3662445106682116,0.362909488936734,PRESSURE_BUILDING,HIGH_CONFIDENCE,0.024619718955152692,0.1272383870090515,0.0,0.14139357218591928,0.046528978590205466,0.044837015389535946,0.32268239940413146,-0.1457242062220791,0.4678239642445819,-0.06452933660904536,1.7057496266125147,4.095180046117861,-0.0064529336609045335,-0.031015302989146343,0.2999999999999998,0.031059027210097193,-0.02119707324951764,-0.22449400723654556,-0.031015302989146343,0.2999999999999998,1.7057496266125147
2018-10-31,270.63,DECEL_DOWN,NEUTRAL_BAND,FORCE_BALANCED,0.9001082945635406,-1.5875657885126306,-173.4360566086539,IDLE,0.09001082945635407,-0.016502119701474013,-0.08229575505390258,CRUISE,0.33511723498414797,5.6,passenger,0.2857334191241984,0.270950754987751,STABLE,HIGH_CONFIDENCE,0.0,0.1329765530031704,0.0,0.07937828942563153,0.011525124048483097,0.07191360453523739,0.48391835966131325,-0.09531238718618484,0.4354057697901642,-0.22955053362378552,1.240305655205755,2.9205180636394914,-0.022955053362378547,-0.028690829970594633,0.2999999999999998,-0.016502119701474013,0.0023244730185517093,0.18551126684275898,-0.028690829970594633,0.2999999999999998,1.240305655205755
2018-11-01,273.51,PRESSURE_FADING,NEUTRAL_BAND,FORCE_BALANCED,0.6996033065919008,-0.3024409032874389,-170.55683521626267,IDLE,0.06996033065919009,0.0029045545652145732,0.014554020452475676,CRUISE,0.3180555497629134,5.9,passenger,0.2402428227425962,0.21216282366607736,STABLE,HIGH_CONFIDENCE,0.0023286432723961083,0.13638889004741733,0.0,0.015122045164371944,0.004271130204694248,0.07975268450270134,0.5623491217823551,-0.08846118087272828,-0.05440495382841636,-0.20050498797163974,1.2851248852251917,2.87922139239123,-0.020050498797163974,-0.01706168522123458,0.3000000000000007,0.0029045545652145732,0.011629144749360054,0.21745948802411852,-0.01706168522123458,0.3000000000000007,1.2851248852251917
2018-11-02,271.89,PRESSURE_BUILDING,NEUTRAL_BAND,IMBALANCE_BUILDING,0.8624269642545289,-0.6744346083182314,-172.1688918312553,IDLE,0.0862426964254529,0.036332864563426784,0.18492436164998405,CRUISE,0.3329296595500919,5.7,passenger,0.2538606746922795,0.23046831144435875,STABLE,HIGH_CONFIDENCE,0.02958789786399745,0.13341406808998163,0.0,0.033721730415911574,0.019065038234792,0.037058799650212935,0.2950301719079169,0.03950352474638022,0.11095431022573315,0.16282365766262807,-0.37199370503079254,-1.612056614992639,0.01628236576626281,0.014874109787178513,-0.20000000000000018,0.036332864563426784,0.03193579500841309,-0.16347674763033204,0.014874109787178513,-0.20000000000000018,-0.37199370503079254
2018-11-05,273.39,ACCEL_UP,NEUTRAL_BAND,BUY_FORCE_DOMINANT,0.46456843047047724,0.03331355050744325,-170.67559164563446,IDLE,0.046456843047047724,-0.05606821914466799,-0.28500149653439216,DECELERATION,0.3435128312452088,5.5,passenger,0.2320235142859099,0.20076990152293772,STABLE,HIGH_CONFIDENCE,0.0,0.13129743375095823,0.0,0.0016656775253721626,0.0617043831140688,0.03348012097657547,0.3106334667661539,-0.04695580679260529,0.319795086594576,-0.39785853378405167,0.7077481588256747,1.4933001856208534,-0.03978585337840518,0.01058317169511691,-0.20000000000000018,-0.05606821914466799,-0.0042909380920616025,-0.08258878888598398,0.01058317169511691,-0.20000000000000018,0.7077481588256747
2018-11-06,275.12,ACCEL_UP,NEUTRAL_BAND,IMBALANCE_BUILDING,0.42099697013760384,0.7968211772938425,-168.97353881942425,IDLE,0.04209969701376039,0.03542870734511784,0.17998242997294814,CRUISE,0.3301643438251536,5.7,passenger,0.2628861426083331,0.242244663176014,STABLE,HIGH_CONFIDENCE,0.028797188795671703,0.13396713123496928,0.0,0.03984105886469213,0.043459680945283616,0.029212966495762844,0.3176079480699663,-0.053156853843757686,-0.13683526626588888,-0.0435714603328734,0.7635076267863993,1.7020528262102061,-0.004357146033287337,-0.013348487420055233,0.20000000000000018,0.03542870734511784,-0.023931659115172144,-0.015390541061864216,-0.013348487420055233,0.20000000000000018,0.7635076267863993
2018-11-07,281.01,ACCEL_UP,NEUTRAL_BAND,IMBALANCE_BUILDING,0.7611568222623535,3.097658814358815,-163.33582434788798,IDLE,0.07611568222623535,0.038373131245762304,0.2447598135355593,CRUISE,0.33795767832769824,5.6,passenger,0.36794252292124646,0.3647366008749644,PRESSURE_BUILDING,HIGH_CONFIDENCE,0.0391615701656895,0.13240846433446035,0.0,0.15,0.040248677922781945,0.04374212104999562,0.568887968415178,0.09628350134127844,-0.02408252266876254,0.34015985212474964,2.300837637064973,5.63771447153627,0.03401598521247497,0.007793334502544658,-0.10000000000000053,0.038373131245762304,0.02114182192259989,0.08354744878168052,0.007793334502544658,-0.10000000000000053,2.300837637064973
2018-11-08,280.5,ACCEL_UP,NEUTRAL_BAND,FORCE_BALANCED,0.5256617524003626,2.8852122834994955,-163.81461675579322,IDLE,0.07884926286005439,-0.03128240457865593,-0.2370781936675335,CRUISE,0.36498019005240623,5.3,passenger,0.2794942174444138,0.2632570405728123,STABLE,HIGH_CONFIDENCE,0.0,0.12700396198951877,0.0,0.14426061417497477,0.008400435483463352,0.019490716275693508,0.2849103130910704,-0.015792034524856308,-0.23886181829488945,-0.23549506986199087,-0.21244653085931953,-0.4787924079052459,0.0027335806338190383,0.027022511724707987,-0.2999999999999998,-0.03128240457865593,0.01922917722216333,-0.050568118833832276,0.027022511724707987,-0.2999999999999998,-0.21244653085931953
2018-11-09,277.76,ACCEL_UP,NEUTRAL_BAND,IMBALANCE_BUILDING,0.822603160897498,1.873163008500884,-166.41705069124424,IDLE,0.12339047413462469,0.041807630640751256,0.563935620868615,ACCELERATION_POSITIVE,0.41285787593865675,4.7,passenger,0.2991114343475249,0.2871168211296373,STABLE,HIGH_CONFIDENCE,0.09022969933897841,0.11742842481226866,0.0,0.0936581504250442,0.013956699327591202,0.0034934022730713408,-0.05419961585062438,-0.0833313600468756,0.04167197883095888,0.29694140849713535,-1.0120492749986116,-2.6024339354510175,0.044541211274570294,0.04787768588625052,-0.5999999999999996,0.041807630640751256,0.020855174161542533,-0.12386631734884257,0.04787768588625052,-0.5999999999999996,-1.0120492749986116
2018-11-12,272.57,ACCEL_UP,NEUTRAL_BAND,IMBALANCE_BUILDING,0.8267267824796016,-0.010440754671889077,-171.4898925046777,IDLE,0.12400901737194024,-0.04392266803725474,-0.722546517081655,THRUST_LOSS,0.4317995237396359,4.5,pilot,0.19653319248464546,0.14797386527298223,STABLE,HIGH_CONFIDENCE,0.0,0.11364009525207282,0.0,0.0005220377335944538,0.022626430595446168,0.02740659929715849,-0.42400503713038473,0.08124624032989686,-0.27437347442278026,0.004123621582103665,-1.883603763172773,-5.072841813433456,0.0006185432373155553,0.018941647800979178,-0.20000000000000018,-0.04392266803725474,-0.028936038085271343,0.14224775537230006,0.018941647800979178,-0.20000000000000018,-1.883603763172773
2018-11-13,272.06,ACCEL_UP,NEUTRAL_BAND,SELL_FORCE_DOMINANT,0.8223378095129965,-0.08348279187194618,-171.9988237888701,IDLE,0.12335067142694947,-0.001276889182306326,-0.02442095811072737,CRUISE,0.3420060633955535,5.6,passenger,0.2274891267828767,0.1943640897132553,STABLE,HIGH_CONFIDENCE,0.0,0.1315987873208893,0.0,0.004174139593597309,0.0579782358269482,0.022045761582141617,-0.33767765081216794,0.012342560326450924,-0.2651385392362653,-0.00438897296660512,-0.0730420372000571,-0.5089312841924141,-0.0006583459449907708,-0.08979346034408242,1.0999999999999996,-0.001276889182306326,-0.1087351081450616,0.1558534413019277,-0.08979346034408242,1.0999999999999996,-0.0730420372000571
2018-11-14,270.2,ACCEL_UP,NEUTRAL_BAND,SELL_FORCE_DOMINANT,1.0400634081365,-0.6187393155735037,-173.87120651369358,IDLE,0.156009511220475,0.03331718573851629,0.6419472484599256,ACCELERATION_POSITIVE,0.4219355864420238,4.6,pilot,0.35015040101751094,0.34540545735984307,PRESSURE_BUILDING,HIGH_CONFIDENCE,0.1027115597535881,0.11561288271159526,0.0,0.030936965778675184,0.1,0.023421610340040293,-0.3540313588417572,0.04533905741493739,-0.3768086832178409,0.21772559862350338,-0.5352565237015575,-1.872382724823467,0.03265883979352552,0.07992952304647027,-1.0,0.03331718573851629,0.1697229833905527,-0.17423487932538517,0.07992952304647027,-1.0,-0.5352565237015575
2018-11-15,273.02,PRESSURE_BUILDING,NEUTRAL_BAND,SELL_FORCE_DOMINANT,1.1262924992553074,0.5420825553322814,-171.04241447513004,IDLE,0.1689438748882961,-0.01972447612570441,-0.37995911160784657,THRUST_LOSS,0.4003447776416485,4.9,passenger,0.23179129053462652,0.20044397591632243,STABLE,HIGH_CONFIDENCE,0.0,0.11993104447167031,0.0,0.027104127766614073,0.06360046187327763,0.003249960637307111,-0.048258877246489806,-0.09062256145104783,0.3346419878703702,0.0862290911188075,1.1608218709057851,2.8287920385635346,0.012934363667821108,-0.021590808800375283,0.3000000000000007,-0.01972447612570441,-0.10152033184684556,-0.11576180875575992,-0.021590808800375283,0.3000000000000007,1.1608218709057851
2018-11-16,273.73,PRESSURE_BUILDING,NEUTRAL_BAND,IMBALANCE_BUILDING,1.0640251068168314,0.8891209500750121,-170.33938552588316,IDLE,0.1596037660225247,-0.022274472533592493,-0.4347247982940059,THRUST_LOSS,0.40493223897263053,4.8,passenger,0.20758626720735768,0.16511583838602653,STABLE,HIGH_CONFIDENCE,0.0,0.1190135522054739,0.0,0.0444560475037506,0.013436878903838288,0.0006979694724558096,0.010175015055034375,-0.02219498210330527,0.37622687227079504,-0.06226739243847601,0.3470383947427307,0.7030289492468853,-0.009340108865771385,0.0045874613309820345,-0.10000000000000053,-0.022274472533592493,0.026178270131357317,-0.049057976207524945,0.0045874613309820345,-0.10000000000000053,0.3470383947427307
2018-11-19,269.1,PRESSURE_BUILDING,NEUTRAL_BAND,IMBALANCE_BUILDING,0.8545924723910379,-0.7461071864197539,-174.99070977331846,IDLE,0.12818887085865568,-0.022074786298097643,-0.4322999057297268,THRUST_LOSS,0.40506713152069806,4.8,passenger,0.2127608237980449,0.172909132702351,STABLE,HIGH_CONFIDENCE,0.0,0.1189865736958604,0.0,0.0373053593209877,0.014083716077020629,0.02077898366890247,-0.2956355749084243,0.11975312282712848,-0.004851278798867542,-0.20943263442579352,-1.635228136494766,-4.651324247435298,-0.03141489516386903,0.00013489254806753337,0.0,-0.022074786298097643,-0.004452568782914501,0.21450102581899033,0.00013489254806753337,0.0,-1.635228136494766
2018-11-20,264.12,PRESSURE_FADING,ENERGY_RELEASING,IMBALANCE_BUILDING,1.1338004129078703,-2.425890870801082,-180.17567772224746,IDLE,0.17007006193618054,0.07329608624139389,1.4007229352911528,TAKEOFF_BEGINNING,0.5216630788586682,3.6,pilot,0.4458732323120355,0.4456602990053198,PRESSURE_BUILDING,HIGH_CONFIDENCE,0.2,0.09566738422826636,0.0,0.12129454354005409,0.02256148989428919,0.03556578326478848,-0.4945924975870586,0.1056709801127613,-0.06358330362951421,0.2792079405168324,-1.6797836843813279,-5.184967948929,0.04188119107752486,0.11659594733797018,-1.1999999999999997,0.07329608624139389,0.11646105478990265,0.037482990616071854,0.11659594733797018,-1.1999999999999997,-1.6797836843813279
2018-11-21,265.02,DECEL_DOWN,ENERGY_RELEASING,IMBALANCE_BUILDING,0.6455233111784019,-2.1120579274900844,-179.22420949362314,IDLE,0.06455233111784019,-0.14739892189586523,-2.454181703859064,DISSIPATION_CASCADE,0.49590324648048656,3.8,pilot,0.244059695676964,0.21736260981445418,STABLE,HIGH_CONFIDENCE,0.0,0.10081935070390269,0.0,0.10560289637450421,0.02263737917388675,0.016419472888949682,-0.2174346391318025,-0.03105274681230738,0.33899151801131955,-0.48827710172946837,0.3138329433109974,0.9514682286243215,-0.10551773081834036,-0.02575983237818169,0.19999999999999973,-0.14739892189586523,-0.14235577971615188,-0.08092811008021528,-0.02575983237818169,0.19999999999999973,0.3138329433109974
2018-11-23,263.25,DECEL_DOWN,ENERGY_RELEASING,IMBALANCE_BUILDING,0.3902195829030655,-2.7473037336156794,-181.10161443494778,IDLE,0.03902195829030655,0.07998735799080672,1.398598684923342,TAKEOFF_BEGINNING,0.4740936072735701,4.1,pilot,0.4211721627863295,0.42050914988045107,PRESSURE_BUILDING,HIGH_CONFIDENCE,0.2,0.10518127854528599,0.0,0.13736518668078396,0.01954359476796915,0.015761246688291687,-0.20153178077567313,0.03677315465933559,-0.3163573045639192,-0.2553037282753364,-0.635245806125595,-1.8774049413246416,-0.025530372827533634,-0.021809639206916476,0.2999999999999998,0.07998735799080672,0.003950193171265215,0.06251387860843782,-0.021809639206916476,0.2999999999999998,-0.635245806125595
2018-11-26,267.5,DECEL_DOWN,NEUTRAL_BAND,IMBALANCE_BUILDING,0.7692049613210309,-1.2823195025190302,-176.6355140186916,IDLE,0.0769204961321031,0.06342891066933018,1.1311087914828157,TAKEOFF_BEGINNING,0.45695282979905094,4.3,pilot,0.3665822362600368,0.36327317502209,PRESSURE_BUILDING,HIGH_CONFIDENCE,0.18097740663725054,0.10860943404018981,0.0,0.0641159751259515,0.03275935360496452,0.01703813137309813,0.20482268102500267,-0.14423292661608456,-0.0991181912774653,0.37898537841796537,1.4649842310966492,4.466100416256182,0.037898537841796545,-0.017140777474519142,0.20000000000000018,0.06342891066933018,0.004668861732397334,-0.2679069119286501,-0.017140777474519142,0.20000000000000018,1.4649842310966492
2018-11-27,268.4,PRESSURE_FADING,NEUTRAL_BAND,IMBALANCE_BUILDING,0.7570210373613966,-1.086482334505196,-175.70789865871836,IDLE,0.07570210373613967,-0.03911693023775997,-0.7299628980804627,THRUST_LOSS,0.4022741087884618,4.9,passenger,0.22295075443394433,0.18786179686804108,STABLE,HIGH_CONFIDENCE,0.0,0.11954517824230765,0.0,0.054324116725259795,0.013552335296553822,0.021582496433176893,0.23616452891073658,-0.02847148203872421,0.34733766676138755,-0.012183923959634302,0.19583716801383422,0.9276153599732311,-0.0012183923959634274,-0.054678721010589126,0.6000000000000005,-0.03911693023775997,-0.037537943536069984,0.3448494894638421,-0.054678721010589126,0.6000000000000005,0.19583716801383422
2018-11-28,274.58,PRESSURE_BUILDING,NEUTRAL_BAND,BUY_FORCE_DOMINANT,1.2977073162993429,1.0142053252361762,-169.50251292883678,ENERGY_INJECTION,0.1297707316299343,0.05528702028975806,1.0135354161751284,TAKEOFF_BEGINNING,0.45165933878893316,4.3,pilot,0.4492190118222285,0.44904332404731345,PRESSURE_BUILDING,HIGH_CONFIDENCE,0.16216566658802056,0.10966813224221338,0.0,0.05071026626180881,0.08524883498267477,0.058152655880777754,0.5810209161539901,-0.050923981756324115,0.537723747645907,0.5406862789379463,2.1006876597413724,6.205385729881584,0.05406862789379463,0.04938523000047135,-0.6000000000000005,0.05528702028975806,0.10406395101106047,-0.20722824314173338,0.04938523000047135,-0.6000000000000005,2.1006876597413724
2018-11-29,273.98,ACCEL_UP,NEUTRAL_BAND,IMBALANCE_BUILDING,0.8531854945651969,0.7469928179806515,-170.09270749689756,IDLE,0.08531854945651969,-0.09852081006720924,-1.6699618982323423,DISSIPATION_CASCADE,0.5068957990089126,3.7,pilot,0.22847130675679858,0.1957591919140596,STABLE,HIGH_CONFIDENCE,0.0,0.09862084019821749,0.0,0.037349640899032574,0.04395482503444017,0.035104358499842496,0.3333389113758143,-0.017012401894487397,-0.30970507461175945,-0.444521821734146,-0.2672125072555247,-0.590194568060781,-0.04445218217341461,0.05523646021997941,-0.5999999999999996,-0.09852081006720924,0.0058512302195080634,0.1115356656065416,0.05523646021997941,-0.5999999999999996,-0.2672125072555247
