Date,Open,High,Low,Close,Volume,rolling_high,rolling_low,upper_boundary_test,lower_boundary_test,boundary_test,boundary_tests_count,B_s,rolling_avg_volume,E_i,rupture_pressure_score,regime_label,regime_persistence,T_a,T_a_norm,T_a_regime,R_o,T_v,observer_profile,direction_score,timing_score,magnitude_score,volatility_score,packet_completion_confidence,absorption_confidence,hidden_process_uncertainty,continuation_probability,rupture_probability,stance_confidence,gate_stance,direction_bias,trade_permission,stance_quadrant,recommended_action
2022-01-25,433.06,439.72,427.15,434.47,167997300.0,479.98,420.76,False,False,False,4.0,0.2,102770489.5,1.6346842446439842,0.3269368489287969,CONTAINMENT_STRESS,1.0,-0.39324215798279244,-3.0577471460882246,DISSIPATION_CASCADE,0.6244873919210461,2.5,pilot,-0.8822430332563492,0.6044278971250789,1.0,0.43734212232199215,0.64,0.0833434650455929,0.556,0.8624999999999999,0.3269368489287969,0.41498950777163973,ACTIONABLE DIRECTIONAL STANCE,bearish,actionable,bearish / actionable,Actionable bearish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-01-26,440.72,444.04,428.86,433.38,186391100.0,479.98,420.76,False,False,False,4.0,0.2,109726315.0,1.6986909657906584,0.3397381931581317,CONTAINMENT_STRESS,1.0,0.33521630693681836,2.2260560424602955,TAKEOFF_BEGINNING,0.6271039866815221,2.5,pilot,-0.8599079924865445,0.6089083676053461,1.0,0.4693454828953292,0.64,0.07671732522796353,0.556,0.8624999999999999,0.3397381931581317,0.4211480750389588,ACTIONABLE DIRECTIONAL STANCE,bearish,actionable,bearish / actionable,Actionable bearish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-01-27,438.26,441.59,429.45,431.24,149878300.0,479.98,420.76,False,False,False,3.0,0.15,114495082.0,1.3090370117381984,0.19635555176072975,ENERGY_INJECTION,1.0,-0.15618398562673677,-1.0113098704937482,THRUST_LOSS,0.504781145667214,3.7,pilot,-0.8268821220457017,0.2487244431162554,1.0,0.2406555432223717,0.51,0.04778115501519763,0.5181666666666667,0.7433324581031101,0.19635555176072975,0.31096637467998184,LOW-CONFIDENCE CRUISE MODE,bearish,weak,bearish / unresolved,"Bearish bias detected, but packet completion is low. Current state: bearish / unresolved. Wait for confirmation or reduce position size. The observed packet has not resolved enough to trust the directional conclusion."
2022-01-28,432.68,442.0,427.82,441.95,164457400.0,479.98,420.76,False,False,False,3.0,0.15,119951500.0,1.3710324589521599,0.20565486884282397,ENERGY_INJECTION,1.0,0.15268195847949617,0.9647461464724796,TAKEOFF_BEGINNING,0.5011583043167711,3.8,pilot,-0.18448934917108983,0.25197920409498836,1.0,0.2708783237391779,0.51,0.09661094224924006,0.5181666666666667,0.3094579847217189,0.20565486884282397,0.24679112909142553,LOW-CONFIDENCE CRUISE MODE,bearish,weak,bearish / unresolved,"Bearish bias detected, but packet completion is low. Current state: bearish / unresolved. Wait for confirmation or reduce position size. The observed packet has not resolved enough to trust the directional conclusion."
2022-01-31,441.24,450.28,439.81,449.91,152251400.0,479.98,420.76,False,False,False,3.0,0.15,124302198.5,1.224848810699032,0.1837273216048548,ENERGY_INJECTION,1.0,-0.031226864320063386,-0.19745519055948543,CRUISE,0.3969922365161513,4.9,passenger,0.2015738398988921,0.2443045625616992,1.0,0.19961379521577813,0.64,0.13290273556231014,0.4126666666666666,0.725,0.1837273216048548,0.3233355650783572,ACTIONABLE DIRECTIONAL STANCE,bullish,actionable,bullish / actionable,Actionable bullish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-02-01,450.68,453.63,446.9384,452.95,123155400.0,479.98,420.76,False,False,False,2.0,0.1,126826557.0,0.971053720239366,0.0971053720239366,IDLE,1.0,-0.06469440234294904,-0.4085122772765125,THRUST_LOSS,0.37900148193361893,5.1,passenger,0.33628959668266617,0.1539868802083778,1.0,0.059276343005984146,0.74,0.08215805471124625,0.43766666666666665,0.8624999999999999,0.0971053720239366,0.3279912145480642,ACTIONABLE DIRECTIONAL STANCE,bullish,actionable,bullish / actionable,Actionable bullish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-02-02,455.5,458.12,453.05,457.35,117361000.0,477.98,420.76,False,False,False,2.0,0.1,129135673.0,0.908819362408093,0.09088193624080931,IDLE,1.0,0.08039851379779092,0.5054957658651653,ACCELERATION_POSITIVE,0.3774628279933766,5.2,passenger,0.5724705790583151,0.15180867768428324,1.0,0.057720484060202325,0.74,0.06489688919958053,0.29433333333333334,1.0,0.09088193624080931,0.37004270560165303,ACTIONABLE DIRECTIONAL STANCE,bullish,actionable,bullish / actionable,Actionable bullish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-02-03,450.95,452.97,445.71,446.6,118024400.0,473.2,420.76,False,False,False,2.0,0.1,129809948.0,0.9092092079106294,0.09092092079106295,IDLE,1.0,0.006262420333380925,0.039543221637643206,CRUISE,0.32904092587645867,5.7,passenger,0.0522597480533421,0.15182232227687203,1.0,0.057730230197765735,0.74,0.08869565217391316,0.3776666666666666,0.6703232831768312,0.09092092079106295,0.3076447881158413,ACTIONABLE DIRECTIONAL STANCE,bullish,actionable,bullish / actionable,Actionable bullish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-02-04,446.35,452.78,443.83,448.7,118454400.0,473.2,420.76,False,False,False,2.0,0.1,131389723.0,0.9015499636908436,0.09015499636908436,IDLE,1.0,-0.0008049089722322322,-0.005133057993337301,CRUISE,0.3279095277623005,5.7,passenger,0.03306252402272958,0.15155424872917952,1.0,0.05753874909227109,0.87,0.08409610983981694,0.4155,0.27784140161365667,0.09015499636908436,0.2653340413707557,LOW-CONFIDENCE CRUISE MODE,bullish,weak,bullish / unresolved,"Bullish bias detected, but packet completion is low. Current state: bullish / unresolved. Wait for confirmation or reduce position size. The observed packet has not resolved enough to trust the directional conclusion."
2022-02-07,449.51,450.99,445.85,447.26,84472860.0,473.2,420.76,False,False,False,2.0,0.1,131357786.5,0.6430746303722162,0.06430746303722162,IDLE,1.0,-0.025081608909884145,-0.15998349987399035,CRUISE,0.3391749881173602,5.6,passenger,-0.06736340435937022,0.14250761206302756,1.0,0.0510768657593054,1.0,0.08903890160183067,0.3933333333333333,0.56343139419362,0.06430746303722162,0.3249490910115413,LOW-CONFIDENCE CRUISE MODE,bearish,weak,bearish / unresolved,"Bearish bias detected, but packet completion is low. Current state: bearish / unresolved. Wait for confirmation or reduce position size. The observed packet has not resolved enough to trust the directional conclusion."
2022-02-08,446.73,451.92,445.22,450.94,81012040.0,473.2,420.76,False,False,False,2.0,0.1,129440288.5,0.62586417983764,0.062586417983764,IDLE,1.0,0.02412648827840512,0.15448552934718637,CRUISE,0.33817100975469133,5.6,passenger,0.029179165919275996,0.1419052462943174,1.0,0.050646604495940994,1.0,0.07640732265446222,0.3933333333333333,0.5852328632338474,0.062586417983764,0.32972057971947294,LOW-CONFIDENCE CRUISE MODE,bullish,weak,bullish / unresolved,"Bullish bias detected, but packet completion is low. Current state: bullish / unresolved. Wait for confirmation or reduce position size. The observed packet has not resolved enough to trust the directional conclusion."
2022-02-09,455.22,457.88,455.005,457.54,92589930.0,473.2,420.76,False,False,False,2.0,0.1,130354632.0,0.710292596276901,0.0710292596276901,IDLE,1.0,0.010163886697383717,0.06646518064929954,CRUISE,0.322611562722423,5.8,passenger,0.44903665733777093,0.14486024086969154,1.0,0.05275731490692252,1.0,0.053752860411899216,0.31,0.8624999999999999,0.0710292596276901,0.38519495648067353,ACTIONABLE DIRECTIONAL STANCE,bullish,actionable,bullish / actionable,Actionable bullish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-02-10,451.34,457.71,447.2,449.32,140103700.0,472.88,420.76,False,False,False,2.0,0.1,133979545.0,1.04570962679415,0.104570962679415,IDLE,1.0,0.025098861407798795,0.16487330258845098,CRUISE,0.3411411502912274,5.6,passenger,0.08023996499822744,0.15659983693779525,1.0,0.08171207272722121,1.0,0.08136607828089025,0.31,0.39572654334744906,0.104570962679415,0.32038176781879646,LOW-CONFIDENCE CRUISE MODE,bullish,weak,bullish / unresolved,"Bullish bias detected, but packet completion is low. Current state: bullish / unresolved. Wait for confirmation or reduce position size. The observed packet has not resolved enough to trust the directional conclusion."
2022-02-11,449.41,451.605,438.94,440.46,153214600.0,465.09,420.76,False,False,False,2.0,0.1,137081619.0,1.1176888711826491,0.11176888711826492,IDLE,1.0,-0.02634377861287497,-0.1735343702963774,CRUISE,0.3367960752033811,5.6,passenger,-0.17463063490307523,0.1591191104913927,1.0,0.11590221381175835,1.0,0.0799909767651703,0.22666666666666666,0.6030552698654026,0.11176888711826492,0.3673455643909595,ACTIONABLE DIRECTIONAL STANCE,bearish,actionable,bearish / actionable,Actionable bearish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-02-14,439.92,441.6,435.34,439.02,123006300.0,459.96,420.76,False,False,False,2.0,0.1,138437386.5,0.8885338210281801,0.08885338210281801,IDLE,1.0,-0.030113429454296833,-0.19843534022761286,CRUISE,0.33506602353631654,5.6,passenger,-0.2098775415164519,0.15109868373598628,1.0,0.0572133455257045,1.0,0.0838469387755102,0.22666666666666666,0.8624999999999999,0.08885338210281801,0.39432834625993046,ACTIONABLE DIRECTIONAL STANCE,bearish,actionable,bearish / actionable,Actionable bearish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-02-15,443.73,446.28,443.18,446.1,88659500.0,459.6124,420.76,False,False,False,2.0,0.1,137376741.5,0.6453748941191766,0.06453748941191766,IDLE,1.0,-0.0014003876754534461,-0.009232671339815543,CRUISE,0.30765168847348157,6.0,passenger,0.07829827133744394,0.14258812129417117,1.0,0.05113437235297941,1.0,0.06260184699014715,0.22666666666666666,0.8624999999999999,0.06453748941191766,0.39527913999861947,ACTIONABLE DIRECTIONAL STANCE,bullish,actionable,bullish / actionable,Actionable bullish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-02-16,443.93,448.055,441.94,446.6,84863590.0,458.74,420.76,False,False,False,1.0,0.05,136152041.0,0.6233001677881568,0.03116500838940784,IDLE,1.0,-0.00905658833160946,-0.05983430510674724,CRUISE,0.2794579721580828,6.3,passenger,0.23421557223420297,0.07090775293629274,1.0,0.02529125209735196,1.0,0.028767772511848293,0.22666666666666666,0.4658038814208134,0.03116500838940784,0.3295097781822776,LOW-CONFIDENCE CRUISE MODE,bullish,weak,bullish / unresolved,"Bullish bias detected, but packet completion is low. Current state: bullish / unresolved. Wait for confirmation or reduce position size. The observed packet has not resolved enough to trust the directional conclusion."
2022-02-17,443.22,446.5652,436.42,437.06,102259100.0,458.12,420.76,False,False,False,1.0,0.05,135146011.0,0.7566564432301298,0.03783282216150649,IDLE,1.0,0.040040294794608466,0.26453309529942554,ACCELERATION_POSITIVE,0.3119470172797063,5.9,passenger,-0.14187196109265102,0.07324148775652727,1.0,0.02695820554037662,1.0,0.03926659528907925,0.31,0.4907880397765959,0.03783282216150649,0.32024587682634575,LOW-CONFIDENCE CRUISE MODE,bearish,weak,bearish / unresolved,"Bearish bias detected, but packet completion is low. Current state: bearish / unresolved. Wait for confirmation or reduce position size. The observed packet has not resolved enough to trust the directional conclusion."
2022-02-18,437.33,438.66,431.82,434.23,132642900.0,458.12,420.76,False,False,False,0.0,0.0,131664596.0,1.0074302738148377,0.0,IDLE,1.0,-0.04450063593360514,-0.3189699363782401,DECELERATION,0.2764528087028687,6.4,passenger,-0.27464493015736613,0.0,1.0,0.003343623216676983,1.0,0.0,0.22666666666666666,0.5386599699330321,0.0,0.3307624180690061,LOW-CONFIDENCE CRUISE MODE,bearish,weak,bearish / unresolved,"Bearish bias detected, but packet completion is low. Current state: bearish / unresolved. Wait for confirmation or reduce position size. The observed packet has not resolved enough to trust the directional conclusion."
2022-02-22,431.89,435.5,425.86,429.57,124391800.0,458.12,425.86,False,False,False,0.0,0.0,125259351.0,0.9930739621986385,0.0,IDLE,1.0,0.03783282216150649,0.28501709091703875,ACCELERATION_POSITIVE,0.27242515241003373,6.4,passenger,-0.7998221828277405,0.0,0.901180250017459,0.0,1.0,0.0,0.22666666666666666,0.8624999999999999,0.0,0.36243051190725606,ACTIONABLE DIRECTIONAL STANCE,bearish,actionable,bearish / actionable,Actionable bearish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-02-23,432.66,433.26,421.35,421.95,132578000.0,458.12,421.35,False,True,True,1.0,0.05,123488386.0,1.0736070354016936,0.05368035177008468,IDLE,1.0,0.05368035177008468,0.557440028574279,ACCELERATION_POSITIVE,0.3362448372914292,5.6,passenger,-1.0,0.07878812311952964,1.0,0.06404325387328327,1.0,0.001468588523252569,0.1433333333333333,1.0,0.05368035177008468,0.42828992216231815,ACTIONABLE DIRECTIONAL STANCE,bearish,actionable,bearish / actionable,Actionable bearish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-02-24,411.02,428.76,410.64,428.3,213942900.0,458.12,410.64,False,False,False,1.0,0.05,124865976.0,1.7133802726212624,0.08566901363106312,ENERGY_INJECTION,1.0,-0.021691689909106235,-0.3539822640739753,THRUST_LOSS,0.3370304549619646,5.6,passenger,-0.5623389642927339,0.08998415477087209,1.0,0.35993837608733387,0.77,0.033475147430497086,0.36716666666666664,0.8131452203358801,0.08566901363106312,0.3760608481567032,ACTIONABLE DIRECTIONAL STANCE,bearish,actionable,bearish / actionable,Actionable bearish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-02-25,429.61,437.84,427.86,437.75,121804500.0,458.12,410.64,False,False,False,1.0,0.05,123462286.0,0.98657253114526,0.049328626557263,IDLE,1.0,-0.06832904893477856,-1.3179741932846336,DISSIPATION_CASCADE,0.4460091474466942,4.4,pilot,-0.09489630096179186,0.07726501929504205,1.0,0.029832156639315748,0.87,0.03861204717775906,0.39216666666666666,0.496594546668814,0.049328626557263,0.2918447155369637,LOW-CONFIDENCE CRUISE MODE,bearish,weak,bearish / unresolved,"Bearish bias detected, but packet completion is low. Current state: bearish / unresolved. Wait for confirmation or reduce position size. The observed packet has not resolved enough to trust the directional conclusion."
2022-02-28,432.03,438.2,430.7,436.63,145615000.0,458.12,410.64,False,False,False,1.0,0.05,122520166.0,1.1884982264878747,0.05942491132439374,IDLE,1.0,0.04643667184093086,1.1592847795208399,TAKEOFF_BEGINNING,0.4360920463453657,4.5,pilot,-0.08030720077652909,0.0807987189635378,1.0,0.11718042975064208,0.87,0.04073504633529908,0.4755,0.6215255953628054,0.05942491132439374,0.31046709967738373,ACTIONABLE DIRECTIONAL STANCE,bearish,actionable,bearish / actionable,Actionable bearish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-03-01,435.04,437.17,427.11,429.98,137785900.0,458.12,410.64,False,False,False,1.0,0.05,121796891.0,1.1312760027675912,0.05656380013837956,IDLE,1.0,-0.012957395953144914,-0.3279494196261621,DECELERATION,0.33004632815143825,5.7,passenger,-0.27482175217899946,0.07979733004843284,1.0,0.09071515128001094,0.87,0.03665964616680713,0.39216666666666666,0.6604603626022045,0.05656380013837956,0.32459236158531063,ACTIONABLE DIRECTIONAL STANCE,bearish,actionable,bearish / actionable,Actionable bearish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-03-02,432.37,439.72,431.57,437.89,117726500.0,458.12,410.64,False,False,False,1.0,0.05,121525446.0,0.968739501684281,0.04843697508421405,IDLE,1.0,-0.005265713868151334,-0.14455194831815385,CRUISE,0.30854593007645437,6.0,passenger,0.24523388050286388,0.07695294127947491,1.0,0.029609243771053513,0.87,0.03834667228306658,0.4155,0.7108627130516001,0.04843697508421405,0.31908260368843744,ACTIONABLE DIRECTIONAL STANCE,bullish,actionable,bullish / actionable,Actionable bullish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-03-03,440.47,441.11,433.8,435.71,105501700.0,457.88,410.64,False,False,False,1.0,0.05,120932481.0,0.8724016833823165,0.04362008416911583,IDLE,1.0,0.003309934139067286,0.10448316427830748,CRUISE,0.2941440105666815,6.1,passenger,0.018080325213944815,0.07526702945919053,1.0,0.028405021042278954,1.0,0.04223751058425066,0.31,0.5824029126213608,0.04362008416911583,0.3334053503626543,LOW-CONFIDENCE CRUISE MODE,bullish,weak,bullish / unresolved,"Bullish bias detected, but packet completion is low. Current state: bullish / unresolved. Wait for confirmation or reduce position size. The observed packet has not resolved enough to trust the directional conclusion."
2022-03-04,431.75,433.37,427.88,432.17,114083300.0,457.88,410.64,False,False,False,1.0,0.05,120735426.0,0.9449032796720326,0.04724516398360163,IDLE,1.0,0.008441970729584025,0.26626391852788095,ACCELERATION_POSITIVE,0.314076218853618,5.9,passenger,-0.12765084051598782,0.07653580739426057,1.0,0.029311290995900408,1.0,0.04101820491109234,0.31,0.6657189725854838,0.04724516398360163,0.345792552294936,ACTIONABLE DIRECTIONAL STANCE,bearish,actionable,bearish / actionable,Actionable bearish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-03-07,431.55,432.3018,419.36,419.43,137896600.0,457.88,410.64,False,False,False,1.0,0.05,121707536.0,1.1330161182459564,0.05665080591229782,IDLE,1.0,0.005780562114210387,0.18218715275827294,CRUISE,0.29918137572442377,6.1,passenger,-0.6181094603419511,0.07982778206930423,1.0,0.09151995468875483,1.0,0.016746401354784116,0.22666666666666666,0.8624999999999999,0.05665080591229782,0.39863352410522973,ACTIONABLE DIRECTIONAL STANCE,bearish,actionable,bearish / actionable,Actionable bearish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-03-08,419.62,427.21,415.12,416.25,164772700.0,457.88,410.64,False,False,False,1.0,0.05,125722528.0,1.3106060037227378,0.0655303001861369,ENERGY_INJECTION,1.0,-0.0005261476548571106,-0.016887368933140592,CRUISE,0.2860824699977402,6.2,passenger,-0.8683798846670778,0.08293560506514791,1.0,0.17365527672176626,0.77,0.010687976291278602,0.28383333333333327,1.0,0.0655303001861369,0.3902956531660432,ACTIONABLE DIRECTIONAL STANCE,bearish,actionable,bearish / actionable,Actionable bearish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-03-09,425.14,429.51,422.82,427.41,116990800.0,457.88,410.64,False,False,False,1.0,0.05,127521466.0,0.9174204443352306,0.04587102221676154,IDLE,1.0,-0.02853877224321444,-0.9091958188842045,THRUST_LOSS,0.39681107845624486,4.9,passenger,-0.3318025567425714,0.07605485777586654,1.0,0.028967755554190382,0.87,0.031949618966977206,0.39216666666666666,0.7982405154804787,0.04587102221676154,0.33559240616812736,ACTIONABLE DIRECTIONAL STANCE,bearish,actionable,bearish / actionable,Actionable bearish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-03-10,422.52,426.43,420.44,425.48,93972660.0,457.71,410.64,False,False,False,1.0,0.05,127590602.5,0.7365170957633812,0.03682585478816906,IDLE,1.0,0.010614110540782887,0.33805551090529623,ACCELERATION_POSITIVE,0.3340544771998425,5.7,passenger,-0.3699674333830419,0.07288904917585917,1.0,0.026706463697042264,0.87,0.02837476099426393,0.4755,0.7447002915519351,0.03682585478816906,0.3157744347757961,ACTIONABLE DIRECTIONAL STANCE,bearish,actionable,bearish / actionable,Actionable bearish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-03-11,428.12,428.77,419.53,420.07,95636280.0,451.605,410.64,False,False,False,1.0,0.05,125367231.5,0.7628491022392881,0.03814245511196441,IDLE,1.0,0.01036176775238782,0.335058190768772,ACCELERATION_POSITIVE,0.3339680332048311,5.7,passenger,-0.3955499540085674,0.07334985928918754,1.0,0.027035613777991102,0.87,0.02071768582936653,0.4755,0.26038820542164287,0.03814245511196441,0.24779371323706503,LOW-CONFIDENCE CRUISE MODE,bearish,weak,bearish / unresolved,"Bearish bias detected, but packet completion is low. Current state: bearish / unresolved. Wait for confirmation or reduce position size. The observed packet has not resolved enough to trust the directional conclusion."
2022-03-14,420.89,424.55,415.79,417.0,95729190.0,448.055,410.64,False,False,False,1.0,0.05,122492961.0,0.7815076818985541,0.03907538409492771,IDLE,1.0,-0.00038367134083204524,-0.012632227270477924,CRUISE,0.28413969396896366,6.3,passenger,-0.4842112391691435,0.07367638443322469,1.0,0.027268846023731926,0.87,0.015298677001202752,0.3321666666666666,0.2645270270270268,0.03907538409492771,0.26971527340230195,LOW-CONFIDENCE CRUISE MODE,bearish,weak,bearish / unresolved,"Bearish bias detected, but packet completion is low. Current state: bearish / unresolved. Wait for confirmation or reduce position size. The observed packet has not resolved enough to trust the directional conclusion."
2022-03-15,419.77,426.84,418.42,426.17,106219100.0,448.055,410.64,False,False,False,1.0,0.05,121653601.0,0.8731274629511377,0.04365637314755689,IDLE,1.0,0.003648060069665879,0.12342777946247019,CRUISE,0.2895549830100962,6.2,passenger,-0.14479592126843296,0.0752797306016449,1.0,0.028414093286889222,1.0,0.03735667513029539,0.22666666666666666,0.5560179336000569,0.04365637314755689,0.34224120224166127,LOW-CONFIDENCE CRUISE MODE,bearish,weak,bearish / unresolved,"Bearish bias detected, but packet completion is low. Current state: bearish / unresolved. Wait for confirmation or reduce position size. The observed packet has not resolved enough to trust the directional conclusion."
2022-03-16,429.89,435.68,424.8,435.62,144954800.0,448.055,410.64,False,False,False,1.0,0.05,124468366.0,1.164591491463783,0.05822957457318915,IDLE,1.0,0.00999221237300308,0.33746454274194493,ACCELERATION_POSITIVE,0.31792385642552307,5.9,passenger,0.39446144361992186,0.0803803511006162,1.0,0.10612356480199962,1.0,0.029911800080181735,0.22666666666666666,0.725,0.05822957457318915,0.37927506416510964,ACTIONABLE DIRECTIONAL STANCE,bullish,actionable,bullish / actionable,Actionable bullish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-03-17,433.59,441.07,433.19,441.07,102676900.0,446.5652,410.64,False,False,False,1.0,0.05,125359031.5,0.8190626456778266,0.04095313228389133,IDLE,1.0,-0.03184964371493008,-1.044895021167435,THRUST_LOSS,0.39831149212481437,4.9,passenger,0.8205066092694475,0.07433359629936197,0.9774013195184443,0.02773828307097283,1.0,0.013766603943749811,0.22666666666666666,0.8624999999999999,0.04095313228389133,0.38593427546833753,ACTIONABLE DIRECTIONAL STANCE,bullish,actionable,bullish / actionable,Actionable bullish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-03-18,438.0,444.86,437.22,444.52,106345500.0,444.86,410.64,True,False,True,2.0,0.1,125563351.5,0.846946969235685,0.08469469692356851,IDLE,1.0,0.061018006928975,1.8941425054955647,TAKEOFF_BEGINNING,0.48633284605117744,3.9,pilot,1.0,0.14964314392324898,0.9237829568973281,0.056173674230892125,1.0,0.0017884278199884768,0.1433333333333333,1.0,0.08469469692356851,0.4263540019854496,ACTIONABLE DIRECTIONAL STANCE,bullish,actionable,bullish / actionable,Actionable bullish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-03-21,444.34,446.46,440.68,444.39,88349760.0,446.46,410.64,False,False,False,2.0,0.1,123348694.5,0.7162601951980935,0.07162601951980935,IDLE,1.0,-0.05681024204343635,-1.7087158445460278,DISSIPATION_CASCADE,0.4905053583898491,3.9,pilot,1.0,0.14506910683193328,0.9672584891649225,0.05290650487995233,1.0,0.010402010050251225,0.22666666666666666,0.8624999999999999,0.07162601951980935,0.3986664891656986,ACTIONABLE DIRECTIONAL STANCE,bullish,actionable,bullish / actionable,Actionable bullish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-03-22,445.86,450.58,445.86,449.59,74650390.0,450.58,410.64,True,False,True,3.0,0.15,120861624.0,0.6176517204501571,0.09264775806752357,IDLE,1.0,0.034090415951473385,1.0317791419534172,TAKEOFF_BEGINNING,0.4689157524632259,4.1,pilot,1.0,0.21242671532363325,1.0,0.07566193951688088,1.0,0.0066925388082123794,0.31,0.8624999999999999,0.09264775806752357,0.4048423022903288,ACTIONABLE DIRECTIONAL STANCE,bullish,actionable,bullish / actionable,Actionable bullish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-03-23,446.91,448.49,443.71,443.8,79426100.0,450.58,410.64,False,False,False,2.0,0.1,118204029.0,0.6719407170122771,0.06719407170122771,IDLE,1.0,-0.04647542491401008,-1.4422703048445626,DISSIPATION_CASCADE,0.4918762831679172,3.9,pilot,0.7825050144650407,0.14351792509542968,1.0,0.051798517925306924,1.0,0.030555833750625816,0.3933333333333333,0.4678424059673061,0.06719407170122771,0.3198956688434405,LOW-CONFIDENCE CRUISE MODE,bullish,weak,bullish / unresolved,"Bullish bias detected, but packet completion is low. Current state: bullish / unresolved. Wait for confirmation or reduce position size. The observed packet has not resolved enough to trust the directional conclusion."
2022-03-24,445.94,450.5,444.76,450.49,64736890.0,450.58,415.12,True,False,True,3.0,0.15,110743728.5,0.5845648406175885,0.08768472609263828,IDLE,1.0,0.045944340757706426,1.3602534807846463,TAKEOFF_BEGINNING,0.5137103271714138,3.6,pilot,1.0,0.21068965413242338,0.9445714666252298,0.07442118152315957,1.0,0.0006852791878170688,0.3933333333333333,0.5764532529469992,0.08768472609263828,0.34458813467238025,LOW-CONFIDENCE CRUISE MODE,bullish,weak,bullish / unresolved,"Bullish bias detected, but packet completion is low. Current state: bullish / unresolved. Wait for confirmation or reduce position size. The observed packet has not resolved enough to trust the directional conclusion."
2022-03-25,451.16,452.98,448.43,452.69,77101320.0,452.98,415.12,True,False,True,4.0,0.2,108508569.5,0.7105551234826665,0.1421110246965333,PRESSURE_BUILDING,1.0,0.03393564421248446,1.1101770494198415,TAKEOFF_BEGINNING,0.5272395584354,3.5,pilot,1.0,0.5397388586437867,1.0,0.10552775617413332,0.77,0.5027575277337561,0.4505,0.7926593195166419,0.1421110246965333,0.322095486657258,ACTIONABLE DIRECTIONAL STANCE,bullish,actionable,bullish / actionable,Actionable bullish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-03-28,452.06,455.91,450.06,455.91,68529770.0,455.91,415.12,True,False,True,5.0,0.25,104654308.0,0.6548203443283004,0.1637050860820751,PRESSURE_BUILDING,1.0,-0.03283223721835324,-1.0950388098000936,THRUST_LOSS,0.5541255484077122,3.2,pilot,1.0,0.6072967801287263,1.0,0.12842627152051878,0.64,0.5,0.4126666666666666,0.7233587824462294,0.1637050860820751,0.31234502391840113,ACTIONABLE DIRECTIONAL STANCE,bullish,actionable,bullish / actionable,Actionable bullish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-03-29,460.02,462.07,457.18,461.55,86581540.0,462.07,415.12,True,False,True,6.0,0.3,102094090.0,0.8480563370514395,0.2544169011154318,PRESSURE_BUILDING,1.0,0.06911775364781492,2.066332678992478,TAKEOFF_BEGINNING,0.6457993145879942,2.3,pilot,1.0,0.6990459153904012,1.0,0.16860422527885793,0.64,0.5059808306709263,0.3293333333333333,1.0,0.2544169011154318,0.38176228238071425,ACTIONABLE DIRECTIONAL STANCE,bullish,actionable,bullish / actionable,Actionable bullish stance. Packet completion and continuation probability support a directional position with normal sizing.
2022-03-30,460.34,461.195,456.465,458.7,79666940.0,462.07,415.12,False,False,False,6.0,0.3,100191112.0,0.7951497733651265,0.23854493200953794,PRESSURE_BUILDING,1.0,-0.10658378413925057,-2.556478837694612,DISSIPATION_CASCADE,0.6456621466027495,2.3,pilot,1.0,0.6934907262033383,1.0,0.16463623300238447,0.77,0.5387603833865815,0.36716666666666664,0.7858689982019572,0.23854493200953794,0.3582955581934903,ACTIONABLE DIRECTIONAL STANCE,bullish,actionable,bullish / actionable,Actionable bullish stance. Packet completion and continuation probability support a directional position with normal sizing.
